,รายได้รวม,การเติบโตต่อไตรมาส (%),การเติบโตต่อปี (%),กำไรสุทธิ,กำไรต่อหุ้น (EPS),ROA (%),ROE (%),อัตรากำไรขั้นต้น (%),อัตราส่วนการขายและบริหารต่อรายได้ (%),อัตรากำไรสุทธิ (%),หนี้สิน/ทุน (เท่า),วงจรเงินสด (วัน),ราคาล่าสุด (บาท),มูลค่าหลักทรัพย์ตามราคาตลาด (ล้านบาท),P/E (เท่า),P/BV (เท่า),มูลค่าหุ้นทางบัญชีต่อหุ้น (บาท),อัตราส่วนเงินปันผลตอบแทน,EV / EBITDA,Symbol,Market,IndusGroup,BusinessGroup
4Q2555,15.72,,,-60.29,,-4.08,-4.17,,,-383.42,0.02,,4.04,674.68,,0.46,8.84,0.00,,SSPF,SET,PROPCON,PF&REIT
4Q2556,48.86,,,52.24,,3.55,3.62,,,106.92,0.02,,4.60,768.20,,0.54,8.47,0.00,,SSPF,SET,PROPCON,PF&REIT
4Q2557,59.63,,,83.68,,5.47,5.58,,,140.33,0.02,,4.98,831.66,,0.57,8.79,2.17,,SSPF,SET,PROPCON,PF&REIT
4Q2558,85.53,,,233.12,,13.27,14.23,,,272.57,0.12,,9.25,"1,544.75",,1.01,9.18,1.51,,SSPF,SET,PROPCON,PF&REIT
4Q2559,112.45,,,105.51,,5.56,5.95,,,93.82,0.02,,8.00,"1,336.00",,0.83,9.68,3.25,,SSPF,SET,PROPCON,PF&REIT
4Q2560,134.00,,,125.47,,6.69,6.83,,,93.64,0.02,,8.75,"1,461.25",,0.81,10.80,4.23,,SSPF,SET,PROPCON,PF&REIT
4Q2561,139.43,,,93.74,,4.88,4.99,,,67.23,0.02,,10.10,"1,686.70",,0.90,11.18,4.46,,SSPF,SET,PROPCON,PF&REIT
1Q2562,36.09,,,22.43,,1.18,1.21,,,62.14,0.03,,10.10,"1,686.70",,0.89,11.30,4.52,,SSPF,SET,PROPCON,PF&REIT
2Q2562,35.94,,,21.75,,1.15,1.18,,,60.52,0.03,,9.45,"1,578.15",,0.86,10.97,4.83,,SSPF,SET,PROPCON,PF&REIT
3Q2562,35.64,,,20.31,,1.06,1.09,,,56.98,0.02,,9.50,"1,586.50",,0.86,11.10,4.80,,SSPF,SET,PROPCON,PF&REIT
4Q2562,34.81,,,30.42,,1.57,1.61,,,87.39,0.02,,9.75,"1,628.25",,0.87,11.23,4.68,,SSPF,SET,PROPCON,PF&REIT
1Q2563,34.83,,,21.08,,1.10,1.12,,,60.52,0.02,,9.80,"1,636.60",,0.86,11.41,4.72,,SSPF,SET,PROPCON,PF&REIT
2Q2563,33.68,,,17.80,,0.94,0.96,,,52.87,0.02,,9.80,"1,636.60",,0.88,11.07,4.72,,SSPF,SET,PROPCON,PF&REIT
3Q2563,33.74,,,20.38,,1.06,1.09,,,60.40,0.02,,8.15,"1,361.05",,,,5.68,,SSPF,SET,PROPCON,PF&REIT
4Q2563,30.05,,,34.31,,1.76,1.80,,,114.17,0.02,,0.00,"1,519.70",,0.80,11.30,5.08,,SSPF,SET,PROPCON,PF&REIT
1Q2564,30.67,,,22.23,,1.15,1.17,,,72.48,0.02,,9.30,"1,553.10",,0.81,11.41,5.07,,SSPF,SET,PROPCON,PF&REIT
2Q2564,28.85,,,15.05,,0.79,0.80,,,52.17,0.02,,8.80,"1,469.60",,0.79,11.17,5.36,,SSPF,SET,PROPCON,PF&REIT
3Q2564,27.98,,,18.14,,0.94,0.96,,,64.82,0.02,,8.85,"1,477.95",,0.79,11.26,5.33,,SSPF,SET,PROPCON,PF&REIT
4Q2564,26.24,,,-3.74,,-0.19,-0.20,,,-14.25,0.02,,7.70,"1,285.90",,0.68,11.37,6.12,,SSPF,SET,PROPCON,PF&REIT
2Q2565,32.66,,,17.16,,0.90,0.92,,,52.55,0.02,,0.00,"1,260.85",,0.68,11.02,5.10,,SSPF,SET,PROPCON,PF&REIT
3Q2565,13.37,,,5.72,,0.30,0.31,,,42.77,0.02,,7.55,"1,260.85",,,,5.10,,SSPF,SET,PROPCON,PF&REIT
4Q2565,14.10,,,10.38,,0.55,0.56,,,73.61,0.01,,0.00,"1,252.50",,0.68,11.10,5.14,,SSPF,SET,PROPCON,PF&REIT
1Q2566,10.56,,,0.60,,0.03,0.03,,,5.65,0.01,,7.40,"1,235.80",,0.66,11.16,2.08,,SSPF,SET,PROPCON,PF&REIT
