,รายได้รวม,การเติบโตต่อไตรมาส (%),การเติบโตต่อปี (%),กำไรสุทธิ,กำไรต่อหุ้น (EPS),ROA (%),ROE (%),อัตรากำไรขั้นต้น (%),อัตราส่วนการขายและบริหารต่อรายได้ (%),อัตรากำไรสุทธิ (%),หนี้สิน/ทุน (เท่า),วงจรเงินสด (วัน),ราคาล่าสุด (บาท),มูลค่าหลักทรัพย์ตามราคาตลาด (ล้านบาท),P/E (เท่า),P/BV (เท่า),มูลค่าหุ้นทางบัญชีต่อหุ้น (บาท),อัตราส่วนเงินปันผลตอบแทน,EV / EBITDA,Symbol,Market,IndusGroup,BusinessGroup
4Q2564,,,,,,,,,,,0.60,,,,,,,,,KCC,mai,FINCIAL,-
1Q2565,18.14,,,19.12,0.04,2.57,4.07,,,105.41,0.56,,,,,,,,,KCC,mai,FINCIAL,-
2Q2565,90.34,87.70,,42.76,0.08,3.39,5.40,,,47.33,0.60,,6.85,"4,309.00",84.04,4.02,1.73,0.00,,KCC,mai,FINCIAL,-
3Q2565,45.26,-89.69,,8.57,0.01,0.49,0.78,,,18.93,0.59,,8.70,"5,518.00",67.20,5.00,1.78,0.00,,KCC,mai,FINCIAL,-
